Komoditas (Rp),Tanggal,Harga,Wilayah,Bulan,Tahun,Hari_Dalam_Minggu,Musim_Hujan,Suhu_Rata2_C,Curah_Hujan_mm,Radiasi_Matahari_MJm2,Kecepatan_Angin_Max_kmh,Hujan_Lag30,Hujan_Lag60,Suhu_Lag30,Suhu_Lag60,Rata_Hujan_30Hari,Rata_Suhu_30Hari,Harga_Kemarin,Harga_Minggu_Lalu
Bawang Merah,2020-10-15,28750.0,Bukittinggi,10,2020,3,1,21.3,2.7,15.37,13.4,10.1,51.1,20.6,20.7,13.25,20.646666666666665,28750.0,26750.0
Bawang Merah,2020-10-16,28750.0,Bukittinggi,10,2020,4,1,21.3,0.9,22.13,16.1,46.5,4.8,20.6,20.7,11.729999999999999,20.67,28750.0,28500.0
Bawang Merah,2020-10-19,28250.0,Bukittinggi,10,2020,0,1,21.7,0.1,24.91,13.4,6.4,1.1,20.9,20.5,11.520000000000001,20.696666666666665,28750.0,28500.0
Bawang Merah,2020-10-20,28250.0,Bukittinggi,10,2020,1,1,21.3,4.3,18.72,10.4,15.6,0.6,20.9,20.8,11.143333333333333,20.71,28250.0,28500.0
Bawang Merah,2020-10-21,28250.0,Bukittinggi,10,2020,2,1,21.1,4.9,18.05,17.6,28.3,1.1,20.4,20.7,10.363333333333335,20.733333333333334,28250.0,27250.0
Bawang Merah,2020-10-22,28250.0,Bukittinggi,10,2020,3,1,21.0,3.8,16.95,15.5,13.3,1.8,19.5,21.3,10.046666666666669,20.783333333333335,28250.0,28250.0
Bawang Merah,2020-10-23,28250.0,Bukittinggi,10,2020,4,1,21.9,0.5,15.13,7.9,14.1,1.7,20.4,20.4,9.593333333333334,20.833333333333332,28250.0,28750.0
Bawang Merah,2020-10-26,29000.0,Bukittinggi,10,2020,0,1,20.5,3.2,11.79,15.3,1.3,0.7,20.4,21.2,9.656666666666666,20.836666666666666,28250.0,28750.0
Bawang Merah,2020-10-27,29000.0,Bukittinggi,10,2020,1,1,20.8,0.2,24.4,17.7,0.0,1.9,21.2,20.9,9.663333333333332,20.82333333333333,29000.0,28750.0
Bawang Merah,2020-10-28,29000.0,Bukittinggi,10,2020,2,1,20.9,0.4,19.59,15.1,1.1,0.1,20.6,21.4,9.639999999999999,20.833333333333332,29000.0,28250.0
Bawang Merah,2020-10-29,29000.0,Bukittinggi,10,2020,3,1,21.2,2.2,18.42,10.5,2.0,0.0,20.3,21.5,9.646666666666668,20.863333333333333,29000.0,28250.0
Bawang Merah,2020-10-30,29000.0,Bukittinggi,10,2020,4,1,21.0,2.3,16.95,8.2,16.7,0.0,20.6,21.1,9.166666666666666,20.876666666666665,29000.0,28250.0
Bawang Merah,2020-11-02,31500.0,Bukittinggi,11,2020,0,1,20.8,5.0,14.16,15.5,10.0,0.0,20.2,21.4,9.0,20.896666666666665,29000.0,28250.0
Bawang Merah,2020-11-03,31500.0,Bukittinggi,11,2020,1,1,20.7,8.9,12.19,14.7,4.2,0.0,21.5,21.4,9.156666666666666,20.87,31500.0,28250.0
Bawang Merah,2020-11-04,31500.0,Bukittinggi,11,2020,2,1,20.5,5.1,12.54,12.4,18.0,0.1,20.9,21.8,8.726666666666667,20.85666666666667,31500.0,29000.0
Bawang Merah,2020-11-05,31500.0,Bukittinggi,11,2020,3,1,20.5,26.9,14.24,6.9,1.0,0.0,21.7,21.6,9.59,20.816666666666666,31500.0,29000.0
Bawang Merah,2020-11-06,31500.0,Bukittinggi,11,2020,4,1,20.8,5.2,17.23,11.5,15.1,1.3,20.3,20.7,9.26,20.833333333333332,31500.0,29000.0
Bawang Merah,2020-11-09,31500.0,Bukittinggi,11,2020,0,1,20.8,2.1,15.05,11.4,7.0,27.2,20.9,20.2,9.096666666666668,20.83,31500.0,29000.0
Bawang Merah,2020-11-10,31500.0,Bukittinggi,11,2020,1,1,21.1,3.1,13.73,9.5,2.9,2.9,20.9,20.7,9.103333333333333,20.836666666666666,31500.0,29000.0
Bawang Merah,2020-11-11,33500.0,Bukittinggi,11,2020,2,1,21.4,4.3,17.94,11.7,12.2,6.4,20.4,20.7,8.84,20.87,31500.0,31500.0
Bawang Merah,2020-11-12,33500.0,Bukittinggi,11,2020,3,1,21.7,11.6,20.76,14.2,18.3,4.5,20.4,20.8,8.616666666666667,20.913333333333334,33500.0,31500.0
Bawang Merah,2020-11-13,35250.0,Bukittinggi,11,2020,4,1,21.3,5.4,17.77,11.7,7.8,21.4,20.6,21.1,8.536666666666665,20.936666666666667,33500.0,31500.0
Bawang Merah,2020-11-16,34000.0,Bukittinggi,11,2020,0,1,20.1,16.9,10.21,13.6,23.4,2.3,20.7,20.9,8.32,20.916666666666668,35250.0,31500.0
Bawang Merah,2020-11-17,34000.0,Bukittinggi,11,2020,1,1,20.5,7.2,12.09,11.7,68.0,8.7,21.0,20.8,6.293333333333334,20.9,34000.0,31500.0
Bawang Merah,2020-11-18,32750.0,Bukittinggi,11,2020,2,1,21.4,5.0,19.83,9.4,10.8,3.0,19.9,19.9,6.1,20.95,34000.0,31500.0
Bawang Merah,2020-11-19,32250.0,Bukittinggi,11,2020,3,1,20.8,23.2,13.94,10.0,10.1,0.7,19.6,20.5,6.536666666666667,20.99,32750.0,31500.0
Bawang Merah,2020-11-20,32250.0,Bukittinggi,11,2020,4,1,20.9,34.9,12.25,9.8,35.7,7.0,19.7,20.3,6.51,21.029999999999998,32250.0,33500.0
Bawang Merah,2020-11-23,30000.0,Bukittinggi,11,2020,0,1,20.5,11.0,13.81,7.2,2.6,27.9,21.2,20.8,6.79,21.006666666666664,32250.0,33500.0
Bawang Merah,2020-11-24,28750.0,Bukittinggi,11,2020,1,1,20.3,13.4,11.09,7.6,0.0,3.9,20.7,20.5,7.236666666666666,20.993333333333336,30000.0,35250.0
Bawang Merah,2020-11-25,30500.0,Bukittinggi,11,2020,2,1,20.4,10.3,13.8,8.9,2.4,3.0,21.7,20.5,7.5,20.95,28750.0,34000.0
Bawang Merah,2020-11-26,30500.0,Bukittinggi,11,2020,3,1,20.0,14.2,9.57,6.2,2.7,10.1,21.3,20.6,7.883333333333334,20.90666666666667,30500.0,34000.0
Bawang Merah,2020-11-27,30500.0,Bukittinggi,11,2020,4,1,20.4,5.4,18.07,12.1,0.9,46.5,21.3,20.6,8.033333333333333,20.876666666666665,30500.0,32750.0
Bawang Merah,2020-11-30,31000.0,Bukittinggi,11,2020,0,1,20.5,2.1,18.03,16.3,0.1,6.4,21.7,20.9,8.1,20.836666666666666,30500.0,32250.0
Bawang Merah,2020-12-01,31000.0,Bukittinggi,12,2020,1,1,20.4,0.0,24.88,18.0,4.3,15.6,21.3,20.9,7.956666666666666,20.806666666666665,31000.0,32250.0
Bawang Merah,2020-12-02,31000.0,Bukittinggi,12,2020,2,1,20.3,0.0,26.4,15.2,4.9,28.3,21.1,20.4,7.793333333333333,20.779999999999998,31000.0,30000.0
Bawang Merah,2020-12-03,30500.0,Bukittinggi,12,2020,3,1,20.3,0.3,23.42,15.5,3.8,13.3,21.0,19.5,7.676666666666667,20.756666666666664,31000.0,28750.0
Bawang Merah,2020-12-04,29500.0,Bukittinggi,12,2020,4,1,20.6,1.1,19.28,14.4,0.5,14.1,21.9,20.4,7.696666666666667,20.71333333333333,30500.0,30500.0
Bawang Merah,2020-12-07,27500.0,Bukittinggi,12,2020,0,1,20.5,1.6,17.12,11.5,3.2,1.3,20.5,20.4,7.643333333333333,20.71333333333333,29500.0,30500.0
Bawang Merah,2020-12-08,27500.0,Bukittinggi,12,2020,1,1,21.0,2.0,19.41,11.7,0.2,0.0,20.8,21.2,7.703333333333333,20.720000000000002,27500.0,30500.0
Bawang Merah,2020-12-09,27500.0,Bukittinggi,12,2020,2,1,21.2,1.7,18.67,9.6,0.4,1.1,20.9,20.6,7.746666666666666,20.730000000000004,27500.0,31000.0
Bawang Merah,2020-12-10,27500.0,Bukittinggi,12,2020,3,1,19.5,33.1,5.91,20.2,2.2,2.0,21.2,20.3,8.776666666666667,20.673333333333336,27500.0,31000.0
Bawang Merah,2020-12-11,27500.0,Bukittinggi,12,2020,4,1,20.3,2.2,16.44,20.6,2.3,16.7,21.0,20.6,8.773333333333333,20.65,27500.0,31000.0
Bawang Merah,2020-12-14,26750.0,Bukittinggi,12,2020,0,1,20.4,0.2,19.92,14.1,5.0,10.0,20.8,20.2,8.613333333333333,20.636666666666667,27500.0,30500.0
Bawang Merah,2020-12-15,25500.0,Bukittinggi,12,2020,1,1,20.5,1.2,11.97,11.5,8.9,4.2,20.7,21.5,8.356666666666666,20.63,26750.0,29500.0
Bawang Merah,2020-12-16,25250.0,Bukittinggi,12,2020,2,1,20.2,5.5,8.88,12.5,5.1,18.0,20.5,20.9,8.37,20.62,25500.0,27500.0
Bawang Merah,2020-12-17,26500.0,Bukittinggi,12,2020,3,1,20.6,2.6,14.7,14.5,26.9,1.0,20.5,21.7,7.56,20.623333333333335,25250.0,27500.0
Bawang Merah,2020-12-18,26500.0,Bukittinggi,12,2020,4,1,19.9,4.1,9.37,13.7,5.2,15.1,20.8,20.3,7.5233333333333325,20.593333333333337,26500.0,27500.0
Bawang Merah,2020-12-21,26500.0,Bukittinggi,12,2020,0,1,20.8,1.9,18.69,8.9,2.1,7.0,20.8,20.9,7.516666666666667,20.59333333333333,26500.0,27500.0
Bawang Merah,2020-12-22,26500.0,Bukittinggi,12,2020,1,1,20.8,2.8,18.35,10.5,3.1,2.9,21.1,20.9,7.506666666666667,20.583333333333332,26500.0,27500.0
Bawang Merah,2020-12-23,26500.0,Bukittinggi,12,2020,2,1,20.8,1.9,18.41,13.1,4.3,12.2,21.4,20.4,7.426666666666667,20.563333333333333,26500.0,26750.0
Bawang Merah,2020-12-24,26500.0,Bukittinggi,12,2020,3,1,20.7,4.4,11.72,13.5,11.6,18.3,21.7,20.4,7.1866666666666665,20.530000000000005,26500.0,25500.0
Bawang Merah,2020-12-25,26500.0,Bukittinggi,12,2020,4,1,20.9,0.4,18.69,13.2,5.4,7.8,21.3,20.6,7.02,20.516666666666666,26500.0,25250.0
Bawang Merah,2020-12-28,28000.0,Bukittinggi,12,2020,0,1,20.2,10.7,12.81,7.8,16.9,23.4,20.1,20.7,6.813333333333333,20.519999999999996,26500.0,26500.0
Bawang Merah,2020-12-29,29000.0,Bukittinggi,12,2020,1,1,20.2,4.7,10.71,6.7,7.2,68.0,20.5,21.0,6.73,20.509999999999998,28000.0,26500.0
Bawang Merah,2020-12-30,28500.0,Bukittinggi,12,2020,2,1,20.0,7.3,11.56,5.0,5.0,10.8,21.4,19.9,6.806666666666667,20.46333333333333,29000.0,26500.0
Bawang Merah,2020-12-31,28500.0,Bukittinggi,12,2020,3,1,19.5,5.8,8.63,6.6,23.2,10.1,20.8,19.6,6.2266666666666675,20.42,28500.0,26500.0
Bawang Merah,2021-01-01,28500.0,Bukittinggi,1,2021,4,1,19.9,4.6,15.26,12.3,34.9,35.7,20.9,19.7,5.216666666666667,20.386666666666667,28500.0,26500.0
Bawang Merah,2021-01-04,27250.0,Bukittinggi,1,2021,0,1,20.5,0.0,13.51,6.4,11.0,2.6,20.5,21.2,4.85,20.386666666666667,28500.0,26500.0
Bawang Merah,2021-01-05,27750.0,Bukittinggi,1,2021,1,1,21.6,0.7,21.84,7.6,13.4,0.0,20.3,20.7,4.426666666666667,20.43,27250.0,26500.0
Bawang Merah,2021-01-06,27750.0,Bukittinggi,1,2021,2,1,20.7,1.5,19.42,15.7,10.3,2.4,20.4,21.7,4.133333333333334,20.44,27750.0,28000.0
Bawang Merah,2021-01-07,27750.0,Bukittinggi,1,2021,3,1,20.7,1.1,16.84,8.2,14.2,2.7,20.0,21.3,3.6966666666666668,20.46333333333333,27750.0,29000.0
Bawang Merah,2021-01-08,27750.0,Bukittinggi,1,2021,4,1,20.3,8.3,11.8,9.9,5.4,0.9,20.4,21.3,3.7933333333333334,20.46,27750.0,28500.0
Bawang Merah,2021-01-11,27750.0,Bukittinggi,1,2021,0,1,19.7,11.4,12.76,11.8,2.1,0.1,20.5,21.7,4.1033333333333335,20.433333333333334,27750.0,28500.0
Bawang Merah,2021-01-12,27750.0,Bukittinggi,1,2021,1,1,19.3,9.9,7.79,10.1,0.0,4.3,20.4,21.3,4.433333333333334,20.39666666666667,27750.0,28500.0
Bawang Merah,2021-01-13,27750.0,Bukittinggi,1,2021,2,1,19.2,1.9,9.96,13.5,0.0,4.9,20.3,21.1,4.496666666666667,20.36,27750.0,27250.0
Bawang Merah,2021-01-14,27750.0,Bukittinggi,1,2021,3,1,20.6,0.6,19.09,10.9,0.3,3.8,20.3,21.0,4.506666666666666,20.37,27750.0,27750.0
Bawang Merah,2021-01-15,27750.0,Bukittinggi,1,2021,4,1,21.2,0.0,22.2,9.0,1.1,0.5,20.6,21.9,4.47,20.39,27750.0,27750.0
Bawang Merah,2021-01-18,26500.0,Bukittinggi,1,2021,0,1,19.6,7.7,16.42,11.3,1.6,3.2,20.5,20.5,4.673333333333334,20.36,27750.0,27750.0
Bawang Merah,2021-01-19,27750.0,Bukittinggi,1,2021,1,1,19.6,1.7,13.49,11.6,2.0,0.2,21.0,20.8,4.663333333333333,20.313333333333333,26500.0,27750.0
Bawang Merah,2021-01-20,27750.0,Bukittinggi,1,2021,2,1,21.2,0.4,22.64,8.6,1.7,0.4,21.2,20.9,4.620000000000001,20.313333333333333,27750.0,27750.0
Bawang Merah,2021-01-21,27750.0,Bukittinggi,1,2021,3,1,20.5,0.1,21.29,13.6,33.1,2.2,19.5,21.2,3.52,20.346666666666668,27750.0,27750.0
Bawang Merah,2021-01-22,27750.0,Bukittinggi,1,2021,4,1,20.5,0.7,20.05,14.4,2.2,2.3,20.3,21.0,3.47,20.353333333333335,27750.0,27750.0
Bawang Merah,2021-01-25,27750.0,Bukittinggi,1,2021,0,1,20.4,11.1,15.65,9.6,0.2,5.0,20.4,20.8,3.8333333333333335,20.353333333333335,27750.0,27750.0
Bawang Merah,2021-01-26,27750.0,Bukittinggi,1,2021,1,1,19.8,20.7,10.75,6.9,1.2,8.9,20.5,20.7,4.483333333333333,20.33,27750.0,27750.0
Bawang Merah,2021-01-27,27000.0,Bukittinggi,1,2021,2,1,20.2,3.3,16.06,12.1,5.5,5.1,20.2,20.5,4.409999999999999,20.33,27750.0,26500.0
Bawang Merah,2021-01-28,27000.0,Bukittinggi,1,2021,3,1,19.9,2.2,9.83,6.4,2.6,26.9,20.6,20.5,4.3966666666666665,20.306666666666665,27000.0,27750.0
Bawang Merah,2021-01-29,27000.0,Bukittinggi,1,2021,4,1,19.6,11.7,11.51,7.9,4.1,5.2,19.9,20.8,4.65,20.296666666666667,27000.0,27750.0
Bawang Merah,2021-02-01,27000.0,Bukittinggi,2,2021,0,1,20.2,2.4,15.09,14.0,1.9,2.1,20.8,20.8,4.666666666666667,20.276666666666667,27000.0,27750.0
Bawang Merah,2021-02-02,27000.0,Bukittinggi,2,2021,1,1,20.4,4.3,17.86,12.2,2.8,3.1,20.8,21.1,4.716666666666667,20.263333333333332,27000.0,27750.0
Bawang Merah,2021-02-03,26500.0,Bukittinggi,2,2021,2,1,20.3,2.0,12.96,8.8,1.9,4.3,20.8,21.4,4.72,20.246666666666666,27000.0,27750.0
Bawang Merah,2021-02-04,26500.0,Bukittinggi,2,2021,3,1,20.5,15.0,19.11,11.2,4.4,11.6,20.7,21.7,5.073333333333333,20.24,26500.0,27750.0
Bawang Merah,2021-02-05,27000.0,Bukittinggi,2,2021,4,1,20.3,3.3,16.65,10.5,0.4,5.4,20.9,21.3,5.17,20.220000000000002,26500.0,27000.0
Bawang Merah,2021-02-08,27750.0,Bukittinggi,2,2021,0,1,20.7,6.3,20.09,9.0,10.7,16.9,20.2,20.1,5.0233333333333325,20.236666666666668,27000.0,27000.0
Bawang Merah,2021-02-09,27750.0,Bukittinggi,2,2021,1,1,21.3,0.4,22.56,11.9,4.7,7.2,20.2,20.5,4.88,20.273333333333333,27750.0,27000.0
Bawang Merah,2021-02-10,27750.0,Bukittinggi,2,2021,2,1,21.4,0.3,22.72,12.3,7.3,5.0,20.0,21.4,4.6466666666666665,20.32,27750.0,27000.0
Bawang Merah,2021-02-11,27750.0,Bukittinggi,2,2021,3,1,20.7,1.2,19.39,12.0,5.8,23.2,19.5,20.8,4.493333333333333,20.36,27750.0,27000.0
Bawang Merah,2021-02-12,27750.0,Bukittinggi,2,2021,4,1,21.2,0.3,23.18,10.8,4.6,34.9,19.9,20.9,4.35,20.403333333333332,27750.0,26500.0
Bawang Merah,2021-02-15,28250.0,Bukittinggi,2,2021,0,1,20.5,7.8,18.39,11.0,0.0,11.0,20.5,20.5,4.609999999999999,20.403333333333332,27750.0,26500.0
Bawang Merah,2021-02-16,28750.0,Bukittinggi,2,2021,1,1,20.9,3.2,18.44,8.5,0.7,13.4,21.6,20.3,4.693333333333333,20.38,28250.0,27000.0
Bawang Merah,2021-02-17,28750.0,Bukittinggi,2,2021,2,1,20.8,2.0,21.82,10.1,1.5,10.3,20.7,20.4,4.71,20.383333333333333,28750.0,27750.0
Bawang Merah,2021-02-18,28750.0,Bukittinggi,2,2021,3,1,19.2,9.4,7.68,8.9,1.1,14.2,20.7,20.0,4.986666666666667,20.333333333333332,28750.0,27750.0
Bawang Merah,2021-02-19,28750.0,Bukittinggi,2,2021,4,1,20.0,2.6,19.86,15.3,8.3,5.4,20.3,20.4,4.796666666666667,20.32333333333333,28750.0,27750.0
Bawang Merah,2021-02-22,28750.0,Bukittinggi,2,2021,0,1,20.7,3.7,18.12,10.6,11.4,2.1,19.7,20.5,4.54,20.35666666666667,28750.0,27750.0
Bawang Merah,2021-02-23,28750.0,Bukittinggi,2,2021,1,1,20.5,14.0,16.18,8.7,9.9,0.0,19.3,20.4,4.676666666666667,20.396666666666665,28750.0,27750.0
Bawang Merah,2021-02-24,28750.0,Bukittinggi,2,2021,2,1,20.7,1.1,21.09,15.0,1.9,0.0,19.2,20.3,4.65,20.446666666666665,28750.0,28250.0
Bawang Merah,2021-02-25,28750.0,Bukittinggi,2,2021,3,1,20.6,3.8,20.08,18.4,0.6,0.3,20.6,20.3,4.756666666666666,20.446666666666665,28750.0,28750.0
Bawang Merah,2021-02-26,28750.0,Bukittinggi,2,2021,4,1,20.9,1.5,22.52,18.7,0.0,1.1,21.2,20.6,4.806666666666667,20.436666666666664,28750.0,28750.0
Bawang Merah,2021-03-01,28750.0,Bukittinggi,3,2021,0,1,20.6,11.1,19.68,9.7,7.7,1.6,19.6,20.5,4.92,20.470000000000002,28750.0,28750.0
Bawang Merah,2021-03-02,28750.0,Bukittinggi,3,2021,1,1,20.5,8.4,17.64,12.1,1.7,2.0,19.6,21.0,5.143333333333333,20.5,28750.0,28750.0
Bawang Merah,2021-03-03,29500.0,Bukittinggi,3,2021,2,1,20.7,5.1,20.52,9.7,0.4,1.7,21.2,21.2,5.3,20.483333333333334,28750.0,28750.0
Bawang Merah,2021-03-04,29500.0,Bukittinggi,3,2021,3,1,21.3,0.0,23.59,16.1,0.1,33.1,20.5,19.5,5.296666666666667,20.509999999999998,29500.0,28750.0
Bawang Merah,2021-03-05,29500.0,Bukittinggi,3,2021,4,1,20.6,12.2,17.63,14.2,0.7,2.2,20.5,20.3,5.680000000000001,20.513333333333332,29500.0,28750.0
Bawang Merah,2021-03-08,29500.0,Bukittinggi,3,2021,0,1,20.8,0.5,18.01,7.3,11.1,0.2,20.4,20.4,5.326666666666667,20.526666666666664,29500.0,28750.0
Bawang Merah,2021-03-09,29500.0,Bukittinggi,3,2021,1,1,20.7,3.4,19.53,11.1,20.7,1.2,19.8,20.5,4.75,20.55666666666667,29500.0,28750.0
Bawang Merah,2021-03-10,29500.0,Bukittinggi,3,2021,2,1,20.6,2.3,22.83,12.1,3.3,5.5,20.2,20.2,4.716666666666667,20.57,29500.0,28750.0
Bawang Merah,2021-03-11,29500.0,Bukittinggi,3,2021,3,1,20.3,8.1,20.11,13.1,2.2,2.6,19.9,20.6,4.913333333333333,20.583333333333332,29500.0,28750.0
Bawang Merah,2021-03-12,29500.0,Bukittinggi,3,2021,4,1,19.8,12.0,11.81,7.1,11.7,4.1,19.6,19.9,4.923333333333334,20.59,29500.0,29500.0
Bawang Merah,2021-03-15,28000.0,Bukittinggi,3,2021,0,1,20.6,5.3,16.6,11.8,2.4,1.9,20.2,20.8,5.02,20.60333333333333,29500.0,29500.0
Bawang Merah,2021-03-16,30000.0,Bukittinggi,3,2021,1,1,20.5,12.9,15.29,8.6,4.3,2.8,20.4,20.8,5.306666666666667,20.606666666666666,28000.0,29500.0
Bawang Merah,2021-03-17,30000.0,Bukittinggi,3,2021,2,1,20.6,12.6,17.41,8.5,2.0,1.9,20.3,20.8,5.659999999999999,20.616666666666667,30000.0,29500.0
Bawang Merah,2021-03-18,30000.0,Bukittinggi,3,2021,3,1,20.6,3.1,17.38,8.4,15.0,4.4,20.5,20.7,5.263333333333333,20.62,30000.0,29500.0
Bawang Merah,2021-03-19,31500.0,Bukittinggi,3,2021,4,1,20.5,8.4,15.73,7.6,3.3,0.4,20.3,20.9,5.433333333333334,20.626666666666665,30000.0,29500.0
Bawang Merah,2021-03-22,31000.0,Bukittinggi,3,2021,0,1,20.7,3.7,18.68,11.8,6.3,10.7,20.7,20.2,5.346666666666667,20.62666666666667,31500.0,29500.0
Bawang Merah,2021-03-23,31000.0,Bukittinggi,3,2021,1,1,20.4,10.5,17.74,12.0,0.4,4.7,21.3,20.2,5.683333333333334,20.596666666666668,31000.0,29500.0
Bawang Merah,2021-03-24,30500.0,Bukittinggi,3,2021,2,1,20.6,2.7,11.13,8.4,0.3,7.3,21.4,20.0,5.763333333333334,20.57,31000.0,28000.0
Bawang Merah,2021-03-25,31000.0,Bukittinggi,3,2021,3,1,20.4,6.1,13.54,13.7,1.2,5.8,20.7,19.5,5.926666666666666,20.560000000000002,30500.0,30000.0
Bawang Merah,2021-03-26,30500.0,Bukittinggi,3,2021,4,1,20.8,20.7,16.58,10.6,0.3,4.6,21.2,19.9,6.606666666666667,20.546666666666667,31000.0,30000.0
Bawang Merah,2021-03-29,30000.0,Bukittinggi,3,2021,0,1,20.5,22.6,11.47,11.8,7.8,0.0,20.5,20.5,7.1,20.546666666666667,30500.0,30000.0
Bawang Merah,2021-03-30,30000.0,Bukittinggi,3,2021,1,1,21.1,6.3,19.04,15.9,3.2,0.7,20.9,21.6,7.203333333333333,20.553333333333335,30000.0,31500.0
Bawang Merah,2021-03-31,30000.0,Bukittinggi,3,2021,2,1,20.6,2.4,13.5,27.2,2.0,1.5,20.8,20.7,7.216666666666667,20.546666666666667,30000.0,31000.0
Bawang Merah,2021-04-01,30000.0,Bukittinggi,4,2021,3,0,21.0,1.8,14.77,29.2,9.4,1.1,19.2,20.7,6.963333333333334,20.60666666666667,30000.0,31000.0
Bawang Merah,2021-04-02,30000.0,Bukittinggi,4,2021,4,0,21.3,3.4,19.82,18.8,2.6,8.3,20.0,20.3,6.99,20.65,30000.0,30500.0
Bawang Merah,2021-04-05,30000.0,Bukittinggi,4,2021,0,0,21.5,0.6,16.76,15.3,3.7,11.4,20.7,19.7,6.886666666666667,20.676666666666666,30000.0,31000.0
Bawang Merah,2021-04-06,30000.0,Bukittinggi,4,2021,1,0,21.3,0.6,20.98,11.3,14.0,9.9,20.5,19.3,6.4399999999999995,20.703333333333333,30000.0,30500.0
Bawang Merah,2021-04-07,30000.0,Bukittinggi,4,2021,2,0,20.9,1.6,20.04,12.3,1.1,1.9,20.7,19.2,6.456666666666666,20.71,30000.0,30000.0
Bawang Merah,2021-04-08,30000.0,Bukittinggi,4,2021,3,0,21.0,1.0,18.08,14.0,3.8,0.6,20.6,20.6,6.363333333333333,20.723333333333336,30000.0,30000.0
Bawang Merah,2021-04-09,30000.0,Bukittinggi,4,2021,4,0,21.0,10.3,17.2,9.1,1.5,0.0,20.9,21.2,6.656666666666667,20.72666666666667,30000.0,30000.0
Bawang Merah,2021-04-12,30000.0,Bukittinggi,4,2021,0,0,21.1,2.1,18.38,9.7,11.1,7.7,20.6,19.6,6.3566666666666665,20.743333333333336,30000.0,30000.0
Bawang Merah,2021-04-13,30000.0,Bukittinggi,4,2021,1,0,20.8,2.1,16.66,8.8,8.4,1.7,20.5,19.6,6.1466666666666665,20.753333333333334,30000.0,30000.0
Bawang Merah,2021-04-14,30000.0,Bukittinggi,4,2021,2,0,21.0,0.6,14.8,6.6,5.1,0.4,20.7,21.2,5.996666666666666,20.763333333333332,30000.0,30000.0
Bawang Merah,2021-04-15,30000.0,Bukittinggi,4,2021,3,0,20.6,8.2,14.99,9.7,0.0,0.1,21.3,20.5,6.27,20.740000000000002,30000.0,30000.0
Bawang Merah,2021-04-16,30000.0,Bukittinggi,4,2021,4,0,21.0,2.9,17.55,9.8,12.2,0.7,20.6,20.5,5.96,20.753333333333334,30000.0,30000.0
Bawang Merah,2021-04-19,34250.0,Bukittinggi,4,2021,0,0,21.1,4.2,16.62,11.8,0.5,11.1,20.8,20.4,6.083333333333333,20.763333333333335,30000.0,30000.0
Bawang Merah,2021-04-20,34250.0,Bukittinggi,4,2021,1,0,21.5,2.7,20.52,6.0,3.4,20.7,20.7,19.8,6.06,20.790000000000003,34250.0,30000.0
Bawang Merah,2021-04-21,32500.0,Bukittinggi,4,2021,2,0,21.1,6.9,15.65,8.4,2.3,3.3,20.6,20.2,6.213333333333334,20.806666666666665,34250.0,30000.0
Bawang Merah,2021-04-22,33750.0,Bukittinggi,4,2021,3,0,20.6,9.1,11.35,10.5,8.1,2.2,20.3,19.9,6.246666666666666,20.816666666666666,32500.0,30000.0
Bawang Merah,2021-04-23,33750.0,Bukittinggi,4,2021,4,0,20.6,2.7,16.41,13.8,12.0,11.7,19.8,19.6,5.9366666666666665,20.84333333333333,33750.0,30000.0
Bawang Merah,2021-04-26,33750.0,Bukittinggi,4,2021,0,0,20.9,8.5,13.49,9.2,5.3,2.4,20.6,20.2,6.043333333333334,20.853333333333335,33750.0,30000.0
Bawang Merah,2021-04-27,33750.0,Bukittinggi,4,2021,1,0,21.1,11.3,19.47,11.3,12.9,4.3,20.5,20.4,5.989999999999999,20.873333333333335,33750.0,30000.0
Bawang Merah,2021-04-28,33750.0,Bukittinggi,4,2021,2,0,21.1,4.0,17.61,11.3,12.6,2.0,20.6,20.3,5.703333333333334,20.89,33750.0,34250.0
Bawang Merah,2021-04-29,33750.0,Bukittinggi,4,2021,3,0,20.6,34.2,14.21,9.2,3.1,15.0,20.6,20.5,6.74,20.89,33750.0,34250.0
Bawang Merah,2021-04-30,33750.0,Bukittinggi,4,2021,4,0,20.9,11.5,12.78,6.3,8.4,3.3,20.5,20.3,6.843333333333334,20.903333333333332,33750.0,32500.0
Bawang Merah,2021-05-03,33750.0,Bukittinggi,5,2021,0,0,21.0,4.4,18.14,14.6,3.7,6.3,20.7,20.7,6.866666666666666,20.913333333333334,33750.0,33750.0
Bawang Merah,2021-05-04,32500.0,Bukittinggi,5,2021,1,0,20.8,7.1,14.19,11.6,10.5,0.4,20.4,21.3,6.753333333333333,20.926666666666666,33750.0,33750.0
Bawang Merah,2021-05-05,32500.0,Bukittinggi,5,2021,2,0,20.9,9.3,13.83,7.4,2.7,0.3,20.6,21.4,6.973333333333334,20.936666666666664,32500.0,33750.0
Bawang Merah,2021-05-06,32500.0,Bukittinggi,5,2021,3,0,21.0,16.0,12.0,7.7,6.1,1.2,20.4,20.7,7.303333333333334,20.956666666666663,32500.0,33750.0
Bawang Merah,2021-05-07,33000.0,Bukittinggi,5,2021,4,0,21.3,4.1,15.92,11.8,20.7,0.3,20.8,21.2,6.75,20.973333333333336,32500.0,33750.0
Bawang Merah,2021-05-10,33500.0,Bukittinggi,5,2021,0,0,21.8,3.8,16.3,7.8,22.6,7.8,20.5,20.5,6.123333333333333,21.016666666666666,33000.0,33750.0
